date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:35:19	73885/73885	---M--	200	added ('OK')	image/jpeg	etag:W/%221209d-18282306ee2%22	https://fleava.com/assets/img/journal/inline/hubspot-flywheel.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/hubspot-flywheel.jpg	(from https://fleava.com/journal/building-your-digital-strategy)
21:35:20	168415/168415	---M--	200	added ('OK')	image/jpeg	etag:W/%22291df-182816c9d4a%22	https://fleava.com/assets/img/journal/inline/netflix.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/netflix.jpg	(from https://fleava.com/journal/building-your-digital-strategy)
21:35:20	177969/177969	---M--	200	added ('OK')	image/jpeg	etag:W/%222b731-182816c9d46%22	https://fleava.com/assets/img/journal/inline/google-analytics.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/google-analytics.jpg	(from https://fleava.com/journal/digital-marketing-guide)
21:35:20	173683/173683	---M--	200	added ('OK')	image/jpeg	etag:W/%222a673-182816c9d46%22	https://fleava.com/assets/img/journal/inline/cocacola-billboard.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/cocacola-billboard.jpg	(from https://fleava.com/journal/digital-marketing-guide)
21:35:21	114732/114732	---M--	200	added ('OK')	image/jpeg	etag:W/%221c02c-182816c9d46%22	https://fleava.com/assets/img/journal/inline/canva.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/canva.jpg	(from https://fleava.com/journal/digital-marketing-guide)
21:35:21	104922/104922	---M--	200	added ('OK')	image/jpeg	etag:W/%22199da-182816c9d4a%22	https://fleava.com/assets/img/journal/inline/ig-ads.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/ig-ads.jpg	(from https://fleava.com/journal/digital-marketing-guide)
21:35:21	213923/213923	---M--	200	added ('OK')	image/jpeg	etag:W/%22343a3-17304e26173%22	https://fleava.com/assets/img/about/singapore.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/about/singapore.jpg	(from https://fleava.com/journal/singapore-digital-landscape)
21:35:21	1076147/1076147	---M--	200	added ('OK')	image/jpeg	etag:W/%22106bb3-181d23a0d3e%22	https://fleava.com/assets/img/journal/cssda.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/cssda.jpg	(from https://fleava.com/journal/designer-of-the-year-2020)
21:35:22	316832/316832	---M--	200	added ('OK')	image/jpeg	etag:W/%224d5a0-182968e546e%22	https://fleava.com/assets/img/journal/inline/nike.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/nike.jpg	(from https://fleava.com/journal/your-guide-to-branding)
21:35:22	182273/182273	---M--	200	added ('OK')	image/jpeg	etag:W/%222c801-182968e546a%22	https://fleava.com/assets/img/journal/inline/apple.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/apple.jpg	(from https://fleava.com/journal/your-guide-to-branding)
21:35:22	193684/193684	---M--	200	added ('OK')	image/jpeg	etag:W/%222f494-182968e546e%22	https://fleava.com/assets/img/journal/inline/spotify-billboard.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/spotify-billboard.jpg	(from https://fleava.com/journal/your-guide-to-branding)
21:35:22	205006/205006	---M--	200	added ('OK')	image/jpeg	etag:W/%22320ce-182968e546a%22	https://fleava.com/assets/img/journal/inline/brand-guidelines.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/brand-guidelines.jpg	(from https://fleava.com/journal/your-guide-to-branding)
21:35:22	71765/71765	---M--	200	added ('OK')	image/jpeg	etag:W/%2211855-1829ac3e236%22	https://fleava.com/assets/img/journal/inline/shopify.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/shopify.jpg	(from https://fleava.com/journal/all-about-building-a-website)
21:35:23	217484/217484	---M--	200	added ('OK')	image/jpeg	etag:W/%223518c-182960b86e6%22	https://fleava.com/assets/img/journal/developing-a-mobile-app.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/developing-a-mobile-app.jpg	(from https://fleava.com/journal/developing-a-mobile-app)
21:35:23	159519/159519	---M--	200	added ('OK')	image/jpeg	etag:W/%2226f1f-1829ac3e236%22	https://fleava.com/assets/img/journal/inline/google-maps.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/google-maps.jpg	(from https://fleava.com/journal/developing-a-mobile-app)
21:35:23	120218/120218	---M--	200	added ('OK')	image/jpeg	etag:W/%221d59a-182d87ab166%22	https://fleava.com/assets/img/journal/inline/netflix-car.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/netflix-car.jpg	(from https://fleava.com/journal/developing-a-mobile-app)
21:35:23	140585/140585	---M--	200	added ('OK')	image/jpeg	etag:W/%2222529-182960b86ea%22	https://fleava.com/assets/img/journal/ux-new-seo.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/ux-new-seo.jpg	(from https://fleava.com/journal/ux-new-seo)
21:35:24	259249/259249	---M--	200	added ('OK')	image/jpeg	etag:W/%223f4b1-18205b6bb32%22	https://fleava.com/assets/img/journal/scrum-agile-project-management.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/scrum-agile-project-management.jpg	(from https://fleava.com/journal/scrum-agile-project-management)
21:35:24	114787/114787	---M--	200	added ('OK')	image/jpeg	etag:W/%221c063-172ea27540f%22	https://fleava.com/assets/img/journal/branding-be-subconscious.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/branding-be-subconscious.jpg	(from https://fleava.com/journal/branding-be-subconscious)
21:35:24	118885/118885	---M--	200	added ('OK')	image/jpeg	etag:W/%221d065-1821b86f926%22	https://fleava.com/assets/img/journal/inline/pyramid.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/pyramid.jpg	(from https://fleava.com/journal/branding-be-subconscious)
21:35:24	173625/173625	---M--	200	added ('OK')	image/jpeg	etag:W/%222a639-172ea27541b%22	https://fleava.com/assets/img/journal/the-essence-of-branding.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/the-essence-of-branding.jpg	(from https://fleava.com/journal/the-essence-of-branding)
21:35:25	250975/250975	---M--	200	added ('OK')	image/jpeg	etag:W/%223d45f-18205f1ab12%22	https://fleava.com/assets/img/journal/exponential-impact-of-social-media.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/exponential-impact-of-social-media.jpg	(from https://fleava.com/journal/exponential-impact-of-social-media)
21:35:25	242495/242495	---M--	200	added ('OK')	image/jpeg	etag:W/%223b33f-1821b08a0ce%22	https://fleava.com/assets/img/journal/business-model-canvas.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/business-model-canvas.jpg	(from https://fleava.com/journal/business-model-canvas)
21:35:25	83284/83284	---M--	200	added ('OK')	image/jpeg	etag:W/%2214554-1821b86f926%22	https://fleava.com/assets/img/journal/inline/bmc.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/inline/bmc.jpg	(from https://fleava.com/journal/business-model-canvas)
21:35:26	286888/286888	---M--	200	added ('OK')	image/jpeg	etag:W/%22460a8-18205b6bb32%22	https://fleava.com/assets/img/journal/the-power-of-blogging.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/the-power-of-blogging.jpg	(from https://fleava.com/journal/the-power-of-blogging)
21:35:26	313605/313605	---M--	200	added ('OK')	image/jpeg	etag:W/%224c905-18205b6bb32%22	https://fleava.com/assets/img/journal/online-marketing-strategies.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/online-marketing-strategies.jpg	(from https://fleava.com/journal/online-marketing-strategies)
21:35:26	254773/254773	---M--	200	added ('OK')	image/jpeg	etag:W/%223e335-18205b6bb2e%22	https://fleava.com/assets/img/journal/five-myths-of-marketing.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/five-myths-of-marketing.jpg	(from https://fleava.com/journal/five-myths-of-marketing)
21:35:26	144747/144747	---M--	200	added ('OK')	image/jpeg	etag:W/%222356b-172ea275417%22	https://fleava.com/assets/img/journal/print-vs-online-advertising.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/print-vs-online-advertising.jpg	(from https://fleava.com/journal/print-vs-online-advertising)
21:35:27	315008/315008	---M--	200	added ('OK')	image/jpeg	etag:W/%224ce80-18205b6bb2e%22	https://fleava.com/assets/img/journal/keep-people-on-your-website-longer.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/keep-people-on-your-website-longer.jpg	(from https://fleava.com/journal/keep-people-on-your-website-longer)
21:35:27	294961/294961	---M--	200	added ('OK')	image/jpeg	etag:W/%2248031-18205b6bb3e%22	https://fleava.com/assets/img/journal/why-people-leave-your-website.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/why-people-leave-your-website.jpg	(from https://fleava.com/journal/why-people-leave-your-website)
21:35:28	140585/140585	---M--	200	added ('OK')	image/jpeg	etag:W/%2222529-172ea275413%22	https://fleava.com/assets/img/journal/importance-of-mobile-app.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/importance-of-mobile-app.jpg	(from https://fleava.com/journal/importance-of-mobile-app)
21:35:28	142171/142171	---M--	200	added ('OK')	image/jpeg	etag:W/%2222b5b-172ea275427%22	https://fleava.com/assets/img/journal/why-mobile-friendly-website.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/why-mobile-friendly-website.jpg	(from https://fleava.com/journal/why-mobile-friendly-website)
21:35:28	281587/281587	---M--	200	added ('OK')	image/jpeg	etag:W/%2244bf3-18205f1ab12%22	https://fleava.com/assets/img/journal/why-good-web-design.jpg	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/fleava.com/assets/img/journal/why-good-web-design.jpg	(from https://fleava.com/journal/why-good-web-design)
21:35:28	169481/169481	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2233702e05c8b925fd7fdba3817fd31af9%22	https://embed.typeform.com/embed.js	C:/Users/achar/OneDrive/Documents/GitHub/www.mightycrayon.org/Mighty%20Crayon/embed.typeform.com/embed.js	(from https://fleava.com/inquiry/website)
